x,y,z,success,elapsed_ms
0.3000,-0.3500,0.6000,0,10.944
0.3000,-0.3000,0.6000,0,8.921
0.2500,-0.2500,0.6000,0,8.600
0.2500,-0.2000,0.6000,0,7.106
0.3000,-0.2500,0.6000,0,9.094
0.3000,-0.2000,0.6000,0,9.169
0.2500,-0.1500,0.6000,1,2.418
0.2500,-0.1000,0.6000,1,3.277
0.3000,-0.1500,0.6000,0,8.445
0.3000,-0.1000,0.6000,1,3.277
0.2000,-0.0500,0.6000,1,2.263
0.2500,-0.0500,0.6000,1,1.878
0.2500,0.0000,0.6000,0,6.058
0.3000,-0.0500,0.6000,1,2.461
0.3000,0.0000,0.6000,1,2.231
0.3500,-0.3500,0.6000,0,7.006
0.3500,-0.3000,0.6000,0,7.504
0.3500,-0.2500,0.6000,0,9.490
0.3500,-0.2000,0.6000,0,9.049
0.4000,-0.2500,0.6000,0,7.709
0.4000,-0.2000,0.6000,0,10.321
0.3500,-0.1500,0.6000,0,7.087
0.3500,-0.1000,0.6000,0,7.667
0.4000,-0.1500,0.6000,0,10.741
0.4000,-0.1000,0.6000,0,6.719
0.3500,-0.0500,0.6000,0,7.407
0.3500,0.0000,0.6000,0,9.344
0.3000,0.0500,0.6000,1,1.798
-0.4000,-0.3000,0.6500,0,11.143
-0.4000,-0.2000,0.6500,0,7.913
-0.3500,-0.3000,0.6500,0,11.184
-0.3500,-0.2000,0.6500,0,9.422
-0.3000,-0.3000,0.6500,0,9.191
-0.3000,-0.2500,0.6500,0,9.118
-0.4000,-0.1000,0.6500,0,11.654
-0.4000,-0.0500,0.6500,0,7.235
-0.3500,-0.0500,0.6500,0,6.544
-0.3500,0.0000,0.6500,0,7.136
-0.3000,-0.1000,0.6500,1,6.427
-0.3000,-0.0500,0.6500,0,9.298
-0.3000,0.0000,0.6500,0,8.012
-0.3000,-0.4500,0.6500,0,8.085
-0.3000,-0.4000,0.6500,0,9.164
-0.2500,-0.5000,0.6500,0,9.711
-0.2500,-0.4500,0.6500,0,6.532
-0.2500,-0.4000,0.6500,0,7.732
-0.2000,-0.5000,0.6500,0,10.038
-0.2000,-0.4500,0.6500,0,8.820
-0.2000,-0.4000,0.6500,0,10.921
-0.3000,-0.3500,0.6500,0,8.030
-0.2500,-0.3500,0.6500,0,8.634
-0.2500,-0.3000,0.6500,0,8.444
-0.2000,-0.3500,0.6500,0,7.935
-0.2000,-0.3000,0.6500,0,9.918
-0.2500,-0.2500,0.6500,0,7.115
-0.2500,-0.2000,0.6500,0,8.366
-0.2000,-0.2500,0.6500,0,11.283
-0.2000,-0.2000,0.6500,0,10.056
-0.3000,-0.1500,0.6500,1,1.659
-0.2500,-0.1500,0.6500,0,7.700
-0.2500,-0.1000,0.6500,0,8.555
-0.2000,-0.1500,0.6500,1,6.591
-0.2000,-0.1000,0.6500,0,8.342
-0.1500,-0.5500,0.6500,0,9.841
-0.1500,-0.5000,0.6500,0,8.118
-0.1000,-0.5500,0.6500,0,8.800
-0.1000,-0.5000,0.6500,0,6.634
-0.1500,-0.4500,0.6500,0,6.609
-0.1500,-0.4000,0.6500,0,6.251
-0.1000,-0.4500,0.6500,0,8.416
-0.1000,-0.4000,0.6500,0,8.776
-0.1500,-0.3500,0.6500,0,7.674
-0.1500,-0.3000,0.6500,0,39.552
-0.1000,-0.3500,0.6500,0,10.127
-0.1000,-0.3000,0.6500,0,9.155
-0.1500,-0.2500,0.6500,0,6.904
-0.1500,-0.2000,0.6500,0,9.867
-0.1500,-0.1500,0.6500,1,4.709
-0.1500,-0.1000,0.6500,0,6.708
-0.2000,-0.0500,0.6500,0,9.458
-0.2000,0.0000,0.6500,1,1.500
-0.1500,-0.0500,0.6500,1,3.508
