x,y,z,success,ompl_ms,planned_duration_ms,motion_ms,total_ms,n_waypoints,joint_path_len
0.1025,-0.2860,0.4257,1,3.15,0.00,165.61,168.76,0,0.0000
0.1025,-0.2860,0.4257,1,3.09,0.00,167.04,170.13,0,0.0000
0.1025,-0.2860,0.4257,1,3.99,0.00,162.23,166.22,0,0.0000
0.1025,-0.2860,0.4257,1,3.25,0.00,164.65,167.90,0,0.0000
0.1025,-0.2860,0.4257,1,3.25,0.00,164.97,168.22,0,0.0000
0.1025,-0.2860,0.4257,1,3.33,0.00,165.44,168.77,0,0.0000
0.1025,-0.2860,0.4257,1,3.78,0.00,164.19,167.97,0,0.0000
0.1026,-0.2859,0.4257,1,4.50,0.00,163.48,167.98,0,0.0000
0.1026,-0.2859,0.4257,1,3.45,0.00,165.63,169.08,0,0.0000
0.1026,-0.2859,0.4257,1,5.48,0.00,162.06,167.54,0,0.0000
0.1026,-0.2859,0.4257,1,3.36,0.00,165.82,169.17,0,0.0000
0.1026,-0.2859,0.4257,1,3.30,0.00,164.19,167.49,0,0.0000
0.1026,-0.2859,0.4257,1,3.35,0.00,165.09,168.43,0,0.0000
0.1026,-0.2859,0.4257,1,3.25,0.00,165.07,168.32,0,0.0000
0.1026,-0.2859,0.4257,1,3.80,0.00,164.08,167.88,0,0.0000
0.1026,-0.2859,0.4257,1,3.56,0.00,164.97,168.53,0,0.0000
0.1026,-0.2859,0.4257,1,4.27,0.00,165.75,170.02,0,0.0000
0.1026,-0.2859,0.4257,1,3.22,0.00,163.25,166.47,0,0.0000
0.1026,-0.2859,0.4257,1,3.41,0.00,164.93,168.35,0,0.0000
0.1026,-0.2859,0.4257,1,3.51,0.00,165.00,168.51,0,0.0000
0.1026,-0.2859,0.4257,1,3.79,0.00,164.53,168.32,0,0.0000
0.1026,-0.2859,0.4257,1,4.06,0.00,163.75,167.81,0,0.0000
0.1026,-0.2859,0.4257,1,3.92,0.00,165.51,169.42,0,0.0000
0.1026,-0.2859,0.4257,1,4.25,0.00,163.36,167.61,0,0.0000
0.1026,-0.2859,0.4257,1,3.42,0.00,166.23,169.65,0,0.0000
0.1026,-0.2859,0.4257,1,3.44,0.00,163.31,166.75,0,0.0000
0.1026,-0.2859,0.4257,1,3.77,0.00,165.13,168.90,0,0.0000
0.1026,-0.2859,0.4257,1,3.54,0.00,166.37,169.90,0,0.0000
0.1026,-0.2859,0.4257,1,4.99,0.00,162.07,167.06,0,0.0000
0.1026,-0.2859,0.4257,1,3.52,0.00,165.21,168.73,0,0.0000
0.1026,-0.2859,0.4257,1,3.88,0.00,163.59,167.47,0,0.0000
0.1026,-0.2859,0.4257,1,3.69,0.00,164.71,168.40,0,0.0000
0.1026,-0.2859,0.4257,1,3.88,0.00,164.87,168.75,0,0.0000
0.1026,-0.2859,0.4257,1,3.72,0.00,163.99,167.70,0,0.0000
0.1026,-0.2859,0.4257,1,4.09,0.00,164.29,168.38,0,0.0000
0.1026,-0.2859,0.4257,1,3.58,0.00,164.94,168.52,0,0.0000
0.1026,-0.2859,0.4257,1,4.06,0.00,163.77,167.84,0,0.0000
0.1026,-0.2859,0.4257,1,3.49,0.00,165.77,169.26,0,0.0000
0.1026,-0.2859,0.4257,1,4.55,0.00,163.17,167.72,0,0.0000
0.1026,-0.2859,0.4257,1,4.42,0.00,163.82,168.24,0,0.0000
0.1026,-0.2859,0.4257,1,4.17,0.00,164.34,168.51,0,0.0000
0.1026,-0.2859,0.4257,1,4.03,0.00,165.49,169.52,0,0.0000
0.1026,-0.2860,0.4257,1,3.54,0.00,164.40,167.94,0,0.0000
0.1026,-0.2860,0.4257,1,4.40,0.00,163.12,167.52,0,0.0000
0.1026,-0.2860,0.4257,1,4.66,0.00,164.24,168.90,0,0.0000
0.1026,-0.2860,0.4257,1,3.58,0.00,163.16,166.74,0,0.0000
0.1026,-0.2860,0.4257,1,4.83,0.00,163.87,168.71,0,0.0000
0.1026,-0.2860,0.4257,1,3.70,0.00,164.40,168.11,0,0.0000
0.1026,-0.2860,0.4257,1,3.61,0.00,165.15,168.76,0,0.0000
0.1026,-0.2860,0.4257,1,3.39,0.00,164.81,168.20,0,0.0000
0.1026,-0.2860,0.4257,1,3.94,0.00,164.17,168.12,0,0.0000
0.1026,-0.2860,0.4257,1,4.70,0.00,163.73,168.44,0,0.0000
0.1026,-0.2860,0.4257,1,3.57,0.00,164.59,168.16,0,0.0000
0.1026,-0.2860,0.4257,1,3.38,0.00,165.04,168.42,0,0.0000
0.1026,-0.2860,0.4257,1,3.55,0.00,164.98,168.54,0,0.0000
0.1026,-0.2860,0.4257,1,3.91,0.00,164.47,168.38,0,0.0000
0.1026,-0.2860,0.4257,1,3.57,0.00,164.48,168.06,0,0.0000
0.1026,-0.2860,0.4257,1,3.25,0.00,168.04,171.29,0,0.0000
0.1026,-0.2860,0.4257,1,3.74,0.00,161.32,165.06,0,0.0000
0.1026,-0.2860,0.4257,1,3.32,0.00,165.05,168.36,0,0.0000
0.1026,-0.2860,0.4257,1,3.20,0.00,165.59,168.79,0,0.0000
0.1026,-0.2860,0.4257,1,3.70,0.00,164.62,168.32,0,0.0000
0.1026,-0.2860,0.4257,1,3.49,0.00,165.05,168.53,0,0.0000
0.1026,-0.2860,0.4257,1,3.81,0.00,163.85,167.67,0,0.0000
0.1026,-0.2860,0.4257,1,3.98,0.00,164.58,168.57,0,0.0000
0.1026,-0.2860,0.4257,1,4.06,0.00,164.54,168.60,0,0.0000
0.1026,-0.2860,0.4257,1,3.69,0.00,166.19,169.88,0,0.0000
0.1026,-0.2860,0.4257,1,3.38,0.00,162.90,166.28,0,0.0000
0.1026,-0.2860,0.4257,1,3.81,0.00,164.81,168.62,0,0.0000
0.1026,-0.2860,0.4257,1,4.13,0.00,164.16,168.29,0,0.0000
0.1026,-0.2860,0.4257,1,3.90,0.00,164.87,168.76,0,0.0000
0.1025,-0.2861,0.4257,1,3.59,0.00,164.45,168.04,0,0.0000
0.1027,-0.2859,0.4257,1,3.40,0.00,165.95,169.35,0,0.0000
0.1027,-0.2859,0.4257,1,3.67,0.00,163.32,166.99,0,0.0000
0.1027,-0.2859,0.4257,1,3.44,0.00,164.71,168.15,0,0.0000
0.1026,-0.2859,0.4257,1,3.30,0.00,166.08,169.38,0,0.0000
0.1025,-0.2860,0.4257,1,3.15,0.00,164.89,168.04,0,0.0000
0.1025,-0.2860,0.4257,1,3.45,0.00,164.29,167.73,0,0.0000
0.1025,-0.2860,0.4257,1,4.10,0.00,164.15,168.25,0,0.0000
0.1027,-0.2859,0.4257,1,3.87,0.00,164.86,168.72,0,0.0000
0.1027,-0.2859,0.4257,1,3.80,0.00,164.57,168.36,0,0.0000
0.1027,-0.2859,0.4257,1,3.57,0.00,164.92,168.49,0,0.0000
0.1027,-0.2859,0.4257,1,3.16,0.00,164.93,168.10,0,0.0000
0.1028,-0.2859,0.4257,1,3.94,0.00,124.70,128.64,0,0.0027
0.1028,-0.2859,0.4257,1,3.67,0.00,164.16,167.82,0,0.0000
0.1027,-0.2860,0.4258,1,3.25,0.00,165.38,168.63,0,0.0000
0.1027,-0.2860,0.4258,1,3.75,0.00,164.36,168.12,0,0.0000
0.1027,-0.2860,0.4258,1,3.35,0.00,164.58,167.93,0,0.0000
0.1027,-0.2860,0.4258,1,4.16,0.00,165.65,169.81,0,0.0000
0.1027,-0.2860,0.4258,1,3.90,0.00,162.91,166.81,0,0.0000
0.1025,-0.2862,0.4258,1,3.86,0.00,125.30,129.16,0,0.0038
0.1025,-0.2863,0.4258,1,3.68,0.00,163.65,167.32,0,0.0000
0.1028,-0.2860,0.4258,1,3.63,0.00,166.80,170.43,0,0.0000
0.1029,-0.2860,0.4258,1,3.52,0.00,142.38,145.91,0,0.0035
0.1030,-0.2859,0.4258,1,3.54,0.00,165.47,169.01,0,0.0000
0.1031,-0.2859,0.4259,1,3.71,0.00,164.03,167.74,0,0.0000
0.1024,-0.2865,0.4259,1,4.43,0.00,143.90,148.33,0,0.0059
0.1031,-0.2860,0.4259,1,3.43,0.00,165.24,168.67,0,0.0061
0.1031,-0.2860,0.4259,1,3.41,0.00,164.47,167.88,0,0.0000
0.1032,-0.2859,0.4259,1,3.78,0.00,164.30,168.07,0,0.0000
0.1031,-0.2860,0.4259,1,3.41,0.00,165.22,168.63,0,0.0000
0.1034,-0.2859,0.4259,1,3.43,0.00,165.07,168.50,0,0.0000
