x,y,z,success,elapsed_ms
0.0000,-0.4000,0.5500,1,2.754
-0.0500,-0.3500,0.5500,1,1.850
-0.0500,-0.3000,0.5500,1,2.669
0.0000,-0.3500,0.5500,1,1.568
0.0000,-0.3000,0.5500,0,6.951
-0.0500,-0.2500,0.5500,0,7.719
0.0500,-0.5000,0.5500,1,1.476
0.0500,-0.4500,0.5500,1,2.239
0.0500,-0.4000,0.5500,1,1.659
0.1000,-0.5000,0.5500,1,2.490
0.1000,-0.4500,0.5500,0,11.768
0.1000,-0.4000,0.5500,0,10.011
0.0500,-0.3500,0.5500,1,1.604
0.0500,-0.3000,0.5500,0,6.623
0.1000,-0.3500,0.5500,1,1.609
0.1000,-0.3000,0.5500,0,8.320
0.1500,-0.5000,0.5500,0,7.744
0.1500,-0.4500,0.5500,0,9.257
0.1500,-0.4000,0.5500,0,8.898
0.2000,-0.5000,0.5500,0,11.552
0.2000,-0.4500,0.5500,1,1.825
0.2000,-0.4000,0.5500,1,3.417
0.1500,-0.3500,0.5500,0,8.783
0.1500,-0.3000,0.5500,1,2.735
0.2000,-0.3500,0.5500,1,6.708
0.2000,-0.3000,0.5500,1,1.178
0.1000,-0.2500,0.5500,0,8.658
0.1500,-0.2500,0.5500,0,8.033
0.1500,-0.2000,0.5500,0,12.079
0.2000,-0.2500,0.5500,0,9.576
0.2000,-0.2000,0.5500,0,7.862
0.1000,-0.1500,0.5500,0,10.477
0.1500,-0.1500,0.5500,0,10.406
0.1500,-0.1000,0.5500,0,8.967
0.2000,-0.1500,0.5500,0,9.740
0.2000,-0.1000,0.5500,0,8.611
0.2500,-0.4000,0.5500,1,5.878
0.3000,-0.4000,0.5500,0,7.251
0.2500,-0.3500,0.5500,0,6.340
0.2500,-0.3000,0.5500,0,8.244
0.3000,-0.3500,0.5500,1,3.398
0.3000,-0.3000,0.5500,1,1.506
0.2500,-0.2500,0.5500,0,10.150
0.2500,-0.2000,0.5500,0,8.475
0.3000,-0.2500,0.5500,0,6.615
0.3000,-0.2000,0.5500,0,6.755
0.2500,-0.1500,0.5500,0,7.534
0.2500,-0.1000,0.5500,0,8.407
0.3000,-0.1500,0.5500,0,9.627
0.3000,-0.1000,0.5500,0,7.369
0.2000,-0.0500,0.5500,0,8.756
0.2000,0.0000,0.5500,0,9.195
0.2500,-0.0500,0.5500,0,9.647
0.2500,0.0000,0.5500,0,8.941
0.3000,-0.0500,0.5500,0,10.612
0.3000,0.0000,0.5500,0,8.976
0.3500,-0.3500,0.5500,0,6.377
0.3500,-0.2500,0.5500,0,7.857
0.3500,-0.2000,0.5500,0,8.519
0.4000,-0.2000,0.5500,0,7.246
0.3500,-0.1500,0.5500,0,10.841
0.3500,-0.1000,0.5500,0,11.665
0.4000,-0.1500,0.5500,0,7.438
0.4000,-0.1000,0.5500,0,9.118
0.3500,-0.0500,0.5500,0,6.440
-0.3500,-0.3500,0.6000,0,10.209
-0.3500,-0.3000,0.6000,0,11.432
-0.3000,-0.4000,0.6000,1,6.707
-0.3000,-0.3500,0.6000,0,8.390
-0.3000,-0.3000,0.6000,0,8.161
-0.4000,-0.2500,0.6000,0,9.256
-0.4000,-0.2000,0.6000,0,9.184
-0.3500,-0.2500,0.6000,0,8.847
-0.3500,-0.2000,0.6000,0,8.232
-0.3000,-0.2500,0.6000,0,8.906
-0.3000,-0.2000,0.6000,0,8.172
-0.4000,-0.1500,0.6000,0,6.423
-0.4000,-0.1000,0.6000,0,6.374
-0.3500,-0.1500,0.6000,0,8.926
-0.3500,-0.1000,0.6000,0,11.086
-0.3000,-0.1500,0.6000,0,8.269
-0.3000,-0.1000,0.6000,0,6.520
-0.4000,-0.0500,0.6000,0,11.456
-0.3500,-0.0500,0.6000,0,12.097
-0.3500,0.0000,0.6000,0,11.033
-0.3000,-0.0500,0.6000,0,6.802
-0.3000,0.0000,0.6000,0,7.736
-0.3000,-0.4500,0.6000,0,7.849
-0.2500,-0.4500,0.6000,1,4.609
-0.2500,-0.4000,0.6000,1,1.529
-0.2000,-0.5000,0.6000,1,2.182
-0.2000,-0.4500,0.6000,1,2.837
-0.2000,-0.4000,0.6000,0,9.228
-0.2500,-0.3500,0.6000,0,9.099
-0.2500,-0.3000,0.6000,0,6.366
-0.2000,-0.3500,0.6000,0,10.042
-0.2000,-0.3000,0.6000,0,8.770
-0.2500,-0.2500,0.6000,1,4.441
-0.2500,-0.2000,0.6000,0,6.691
-0.2000,-0.2500,0.6000,0,8.309
-0.2000,-0.2000,0.6000,0,8.609
-0.2500,-0.1500,0.6000,0,9.548
-0.2500,-0.1000,0.6000,0,6.495
-0.2000,-0.1500,0.6000,0,8.134
-0.2000,-0.1000,0.6000,0,9.049
-0.2500,-0.0500,0.6000,0,7.817
-0.2500,0.0000,0.6000,0,7.469
-0.2000,-0.0500,0.6000,0,8.702
-0.2000,0.0000,0.6000,0,6.389
-0.2000,0.0500,0.6000,0,9.696
-0.1500,-0.5000,0.6000,0,7.976
-0.1000,-0.5000,0.6000,1,1.289
-0.1500,-0.4500,0.6000,1,3.226
-0.1500,-0.4000,0.6000,1,1.467
-0.1000,-0.4500,0.6000,1,1.648
-0.1000,-0.4000,0.6000,1,1.529
-0.1500,-0.3500,0.6000,1,1.573
-0.1500,-0.3000,0.6000,1,4.480
-0.1000,-0.3500,0.6000,1,4.318
-0.1000,-0.3000,0.6000,0,7.735
-0.1500,-0.2500,0.6000,1,11.546
-0.1500,-0.2000,0.6000,0,9.904
-0.1000,-0.2500,0.6000,0,6.561
-0.1500,-0.1500,0.6000,0,11.620
-0.1500,-0.1000,0.6000,0,8.847
-0.1000,-0.1000,0.6000,0,7.624
-0.1500,-0.0500,0.6000,0,6.942
-0.1500,0.0000,0.6000,0,10.018
-0.1000,-0.0500,0.6000,0,12.163
-0.1500,0.0500,0.6000,0,6.356
-0.0500,-0.5500,0.6000,1,3.230
-0.0500,-0.5000,0.6000,1,1.864
0.0000,-0.5500,0.6000,1,3.245
0.0000,-0.5000,0.6000,1,2.192
-0.0500,-0.4500,0.6000,1,1.315
-0.0500,-0.4000,0.6000,1,1.336
0.0000,-0.4500,0.6000,1,2.471
0.0000,-0.4000,0.6000,1,2.596
-0.0500,-0.3500,0.6000,1,2.931
-0.0500,-0.3000,0.6000,0,6.631
0.0000,-0.3500,0.6000,1,2.845
0.0000,-0.3000,0.6000,1,2.684
0.0500,-0.5000,0.6000,1,2.241
0.0500,-0.4500,0.6000,1,2.844
0.0500,-0.4000,0.6000,0,8.466
0.1000,-0.5000,0.6000,1,3.497
0.1000,-0.4500,0.6000,1,2.195
0.1000,-0.4000,0.6000,1,5.557
0.0500,-0.3500,0.6000,1,2.496
0.0500,-0.3000,0.6000,0,10.008
0.1000,-0.3500,0.6000,1,2.403
0.1000,-0.3000,0.6000,0,12.018
0.1000,-0.5500,0.6000,1,10.419
0.1500,-0.5000,0.6000,0,8.038
0.2000,-0.5000,0.6000,1,13.587
0.1500,-0.4500,0.6000,1,2.315
0.1500,-0.4000,0.6000,1,1.629
0.2000,-0.4500,0.6000,1,3.531
0.2000,-0.4000,0.6000,1,1.718
0.1500,-0.3500,0.6000,1,2.640
0.1500,-0.3000,0.6000,0,8.799
0.2000,-0.3500,0.6000,1,2.221
0.2000,-0.3000,0.6000,1,2.709
0.1000,-0.2500,0.6000,1,4.247
0.1500,-0.2500,0.6000,0,8.846
0.2000,-0.2500,0.6000,1,3.643
0.2000,-0.2000,0.6000,0,10.130
0.1500,-0.1500,0.6000,0,10.059
0.1500,-0.1000,0.6000,0,7.621
0.2000,-0.1500,0.6000,0,13.247
0.2000,-0.1000,0.6000,0,8.965
0.1500,0.0000,0.6000,0,7.770
0.1500,0.0500,0.6000,0,10.324
0.2000,0.0000,0.6000,0,7.924
0.2000,0.0500,0.6000,0,6.385
0.2000,0.1000,0.6000,0,9.738
0.2500,-0.4500,0.6000,0,9.023
0.2500,-0.4000,0.6000,1,6.889
0.3000,-0.4500,0.6000,0,7.787
0.3000,-0.4000,0.6000,1,2.367
0.2500,-0.3500,0.6000,0,8.352
0.2500,-0.3000,0.6000,1,2.519
0.3000,-0.3500,0.6000,1,3.657
0.3000,-0.3000,0.6000,1,2.357
0.2500,-0.2500,0.6000,1,3.922
0.2500,-0.2000,0.6000,0,9.930
0.3000,-0.2500,0.6000,0,9.192
0.3000,-0.2000,0.6000,0,11.665
0.2500,-0.1500,0.6000,0,7.160
0.2500,-0.1000,0.6000,0,7.840
0.3000,-0.1500,0.6000,0,8.288
0.3000,-0.1000,0.6000,0,9.653
0.2000,-0.0500,0.6000,0,13.062
0.2500,-0.0500,0.6000,0,7.899
0.2500,0.0000,0.6000,0,6.118
0.3000,-0.0500,0.6000,0,7.544
0.3000,0.0000,0.6000,0,6.768
0.3500,-0.3500,0.6000,0,7.997
0.3500,-0.3000,0.6000,0,7.069
0.3500,-0.2500,0.6000,0,11.751
0.3500,-0.2000,0.6000,0,6.005
0.4000,-0.2500,0.6000,0,6.613
0.4000,-0.2000,0.6000,0,8.027
0.3500,-0.1500,0.6000,0,8.989
0.3500,-0.1000,0.6000,0,8.702
0.4000,-0.1500,0.6000,0,8.102
0.4000,-0.1000,0.6000,0,6.704
0.3500,-0.0500,0.6000,0,6.562
0.3500,0.0000,0.6000,0,9.825
0.3000,0.0500,0.6000,0,9.190
-0.4000,-0.3000,0.6500,0,6.187
-0.4000,-0.2000,0.6500,0,10.043
-0.3500,-0.3000,0.6500,1,2.341
-0.3500,-0.2000,0.6500,0,9.631
-0.3000,-0.3000,0.6500,1,2.194
-0.3000,-0.2500,0.6500,1,5.817
-0.4000,-0.1000,0.6500,0,11.591
-0.4000,-0.0500,0.6500,0,7.719
-0.3500,-0.0500,0.6500,0,9.102
-0.3500,0.0000,0.6500,0,10.195
-0.3000,-0.1000,0.6500,0,9.726
-0.3000,-0.0500,0.6500,0,7.856
-0.3000,0.0000,0.6500,0,8.821
-0.3000,-0.4500,0.6500,1,2.309
-0.3000,-0.4000,0.6500,1,3.327
-0.2500,-0.5000,0.6500,1,5.092
-0.2500,-0.4500,0.6500,1,2.586
-0.2500,-0.4000,0.6500,1,2.083
-0.2000,-0.5000,0.6500,1,2.315
-0.2000,-0.4500,0.6500,1,1.396
-0.2000,-0.4000,0.6500,1,2.259
-0.3000,-0.3500,0.6500,0,10.885
-0.2500,-0.3500,0.6500,1,5.829
-0.2500,-0.3000,0.6500,1,4.989
-0.2000,-0.3500,0.6500,1,1.676
-0.2000,-0.3000,0.6500,1,3.316
-0.2500,-0.2500,0.6500,1,1.823
-0.2500,-0.2000,0.6500,0,11.020
-0.2000,-0.2500,0.6500,1,6.755
-0.2000,-0.2000,0.6500,0,6.896
-0.3000,-0.1500,0.6500,0,8.020
-0.2500,-0.1500,0.6500,0,7.759
-0.2500,-0.1000,0.6500,0,12.949
-0.2000,-0.1500,0.6500,1,5.493
-0.2000,-0.1000,0.6500,0,10.647
-0.1500,-0.5500,0.6500,1,1.540
-0.1500,-0.5000,0.6500,0,8.728
-0.1000,-0.5500,0.6500,1,2.251
-0.1000,-0.5000,0.6500,1,3.919
-0.1500,-0.4500,0.6500,1,2.290
-0.1500,-0.4000,0.6500,1,2.249
-0.1000,-0.4500,0.6500,0,8.318
-0.1000,-0.4000,0.6500,1,1.506
-0.1500,-0.3500,0.6500,1,3.459
-0.1500,-0.3000,0.6500,1,4.391
-0.1000,-0.3500,0.6500,0,12.642
-0.1000,-0.3000,0.6500,0,7.768
-0.1500,-0.2500,0.6500,1,1.423
-0.1500,-0.2000,0.6500,0,10.165
-0.1500,-0.1500,0.6500,0,7.822
-0.1500,-0.1000,0.6500,0,8.800
-0.2000,-0.0500,0.6500,0,8.719
-0.2000,0.0000,0.6500,0,6.904
-0.1500,-0.0500,0.6500,0,9.105
