x,y,z,success,elapsed_ms
-0.2500,-0.4500,0.6500,0,7.031
-0.2500,-0.4000,0.6500,0,8.318
-0.2000,-0.5000,0.6500,0,8.286
-0.2000,-0.4500,0.6500,0,6.528
-0.2000,-0.4000,0.6500,0,6.444
-0.3000,-0.3500,0.6500,0,8.817
-0.2500,-0.3500,0.6500,0,8.242
-0.2500,-0.3000,0.6500,0,8.808
-0.2000,-0.3500,0.6500,0,7.803
-0.2000,-0.3000,0.6500,0,8.124
-0.2500,-0.2500,0.6500,0,7.947
-0.2500,-0.2000,0.6500,0,8.521
-0.2000,-0.2500,0.6500,0,7.535
-0.2000,-0.2000,0.6500,0,9.511
-0.3000,-0.1500,0.6500,1,5.903
-0.2500,-0.1500,0.6500,0,9.424
-0.2500,-0.1000,0.6500,1,4.531
-0.2000,-0.1500,0.6500,0,7.972
-0.2000,-0.1000,0.6500,0,6.669
-0.1500,-0.5500,0.6500,0,6.951
-0.1500,-0.5000,0.6500,0,8.575
-0.1000,-0.5500,0.6500,0,7.430
-0.1000,-0.5000,0.6500,0,6.524
-0.1500,-0.4500,0.6500,0,11.614
-0.1500,-0.4000,0.6500,0,9.803
-0.1000,-0.4500,0.6500,0,6.459
-0.1000,-0.4000,0.6500,0,7.325
-0.1500,-0.3500,0.6500,0,7.714
-0.1500,-0.3000,0.6500,0,6.559
-0.1000,-0.3500,0.6500,0,10.282
-0.1000,-0.3000,0.6500,0,9.143
-0.1500,-0.2500,0.6500,0,11.242
-0.1500,-0.2000,0.6500,0,7.569
-0.1500,-0.1500,0.6500,0,7.918
-0.1500,-0.1000,0.6500,0,9.020
-0.2000,-0.0500,0.6500,0,8.534
-0.2000,0.0000,0.6500,1,2.243
-0.1500,-0.0500,0.6500,1,1.620
