x,y,z,success,elapsed_ms
-0.2000,-0.3000,0.6000,1,1.613
-0.2500,-0.2500,0.6000,1,1.861
-0.2500,-0.2000,0.6000,1,2.348
-0.2000,-0.2500,0.6000,1,1.447
-0.2000,-0.2000,0.6000,0,9.721
-0.2500,-0.1500,0.6000,1,4.640
-0.2500,-0.1000,0.6000,0,8.974
-0.2000,-0.1500,0.6000,0,6.745
-0.2000,-0.1000,0.6000,1,2.174
-0.2500,-0.0500,0.6000,1,2.626
-0.2500,0.0000,0.6000,1,3.287
-0.2000,-0.0500,0.6000,1,5.613
-0.2000,0.0000,0.6000,0,9.691
-0.2000,0.0500,0.6000,0,10.188
-0.1500,-0.5000,0.6000,1,2.356
-0.1000,-0.5000,0.6000,1,2.260
-0.1500,-0.4500,0.6000,1,1.452
-0.1500,-0.4000,0.6000,1,2.916
-0.1000,-0.4500,0.6000,1,1.404
-0.1000,-0.4000,0.6000,1,1.429
-0.1500,-0.3500,0.6000,1,1.295
-0.1500,-0.3000,0.6000,1,1.354
-0.1000,-0.3500,0.6000,0,9.704
-0.1000,-0.3000,0.6000,1,1.248
-0.1500,-0.2500,0.6000,1,1.289
-0.1500,-0.2000,0.6000,1,4.301
-0.1000,-0.2500,0.6000,1,1.564
-0.1500,-0.1500,0.6000,1,1.684
-0.1500,-0.1000,0.6000,1,2.248
-0.1000,-0.1000,0.6000,0,6.992
-0.1500,-0.0500,0.6000,0,11.896
-0.1500,0.0000,0.6000,0,7.735
-0.1000,-0.0500,0.6000,0,7.052
-0.1500,0.0500,0.6000,0,9.007
-0.0500,-0.5500,0.6000,0,7.991
-0.0500,-0.5000,0.6000,1,1.185
0.0000,-0.5500,0.6000,0,11.093
0.0000,-0.5000,0.6000,1,1.542
-0.0500,-0.4500,0.6000,0,9.183
-0.0500,-0.4000,0.6000,1,1.691
0.0000,-0.4500,0.6000,0,7.409
0.0000,-0.4000,0.6000,1,1.229
-0.0500,-0.3500,0.6000,1,1.759
-0.0500,-0.3000,0.6000,1,1.327
0.0000,-0.3500,0.6000,0,6.197
0.0000,-0.3000,0.6000,0,7.678
0.0500,-0.5000,0.6000,1,2.467
0.0500,-0.4500,0.6000,0,7.800
0.0500,-0.4000,0.6000,0,6.853
0.1000,-0.5000,0.6000,0,10.392
0.1000,-0.4500,0.6000,1,2.360
0.1000,-0.4000,0.6000,0,8.872
0.0500,-0.3500,0.6000,1,2.447
0.0500,-0.3000,0.6000,1,2.247
0.1000,-0.3500,0.6000,0,9.586
0.1000,-0.3000,0.6000,1,2.360
0.1000,-0.5500,0.6000,0,6.737
0.1500,-0.5000,0.6000,0,6.664
0.2000,-0.5000,0.6000,0,6.745
0.1500,-0.4500,0.6000,1,2.445
0.1500,-0.4000,0.6000,0,8.770
0.2000,-0.4500,0.6000,0,8.809
0.2000,-0.4000,0.6000,0,8.459
0.1500,-0.3500,0.6000,1,3.337
0.1500,-0.3000,0.6000,0,8.688
0.2000,-0.3500,0.6000,0,5.993
0.2000,-0.3000,0.6000,0,7.457
0.1000,-0.2500,0.6000,0,6.678
0.1500,-0.2500,0.6000,1,2.431
0.2000,-0.2500,0.6000,1,3.511
0.2000,-0.2000,0.6000,0,7.775
0.1500,-0.1500,0.6000,0,7.441
0.1500,-0.1000,0.6000,0,6.939
0.2000,-0.1500,0.6000,0,7.358
